Vin,Vout,Vbat,Iload,Ichg,Temp_bat,Temp_tx,mains_ok,mode_bat,fault_type
237.73,223.35,12.83,6.74,0.43,36.32,52.14,1,0,normal
235.7,205.89,12.67,8.65,0.5,37.46,55.13,1,0,normal
236.73,223.34,12.53,6.31,1.18,35.87,53.3,1,0,normal
224.2,57.61,12.44,20.25,0.0,67.68,103.27,1,0,short_circuit
224.45,224.17,13.49,1.51,1.75,21.94,26.4,1,0,normal
232.8,222.9,13.19,1.15,0.0,30.78,37.93,1,0,normal
231.22,207.84,9.82,4.36,0.16,21.34,49.45,1,1,battery_low
222.3,226.48,13.74,4.56,0.75,28.69,25.25,1,0,normal
227.47,204.78,10.33,5.93,0.12,25.17,26.27,1,1,battery_low
230.85,230.64,13.2,4.97,0.27,31.78,27.24,1,0,normal
96.48,219.1,11.67,2.59,0.0,29.43,35.34,0,1,mains_fail
222.65,229.19,12.9,2.55,1.08,31.33,35.12,1,0,normal
240.53,187.28,13.0,13.31,0.07,41.55,82.52,1,0,overload
52.07,223.69,10.14,3.45,0.0,38.6,39.92,0,1,mains_fail
119.69,220.89,10.95,4.08,0.0,25.03,43.85,0,1,mains_fail
236.59,222.11,12.9,7.79,1.88,37.0,53.87,1,0,normal
221.35,222.71,12.11,6.15,0.95,50.42,123.45,1,0,transformer_overheat
228.46,228.92,12.22,6.76,1.13,32.59,53.05,1,0,normal
231.75,228.84,13.57,5.23,0.3,30.56,43.22,1,0,normal
233.79,223.94,13.57,5.46,1.33,30.03,29.71,1,0,normal
229.45,189.93,12.86,14.48,0.48,36.38,66.69,1,0,overload
221.03,220.96,12.43,1.51,1.2,33.88,40.0,1,0,normal
237.94,227.92,12.32,3.72,1.74,24.51,36.84,1,0,normal
232.26,223.85,13.13,2.5,0.24,28.47,31.42,1,0,normal
223.66,229.38,12.98,2.87,1.65,29.92,32.61,1,0,normal
236.36,226.83,12.12,1.04,0.33,25.02,44.98,1,0,normal
231.52,221.02,13.47,5.52,0.32,31.36,27.91,1,0,normal
239.21,203.75,9.94,3.81,0.2,35.77,51.69,1,1,battery_low
233.0,222.98,13.67,4.99,1.69,26.73,28.16,1,0,normal
222.22,205.52,13.18,8.02,1.5,37.67,56.31,1,0,normal
224.05,228.0,12.13,2.02,1.12,34.67,35.55,1,0,normal
234.91,228.74,13.11,5.34,1.41,27.9,42.46,1,0,normal
239.89,223.24,12.86,7.99,1.81,24.62,46.89,1,0,normal
229.19,214.94,12.74,8.01,0.78,47.66,129.62,1,0,transformer_overheat
226.19,223.63,12.45,0.73,1.43,29.83,39.67,1,0,normal
230.14,226.31,13.03,0.62,1.71,21.54,33.27,1,0,normal
237.36,221.11,12.49,1.9,0.04,32.11,35.11,1,0,normal
236.76,209.53,12.4,8.3,0.75,27.36,39.03,1,0,normal
223.18,228.0,12.3,5.74,1.32,26.08,37.58,1,0,normal
228.21,214.69,9.73,6.4,0.1,28.38,37.35,1,1,battery_low
220.37,228.18,12.24,3.61,1.98,32.52,24.95,1,0,normal
237.74,223.98,13.5,2.82,1.32,23.28,44.68,1,0,normal
163.78,213.0,10.0,2.93,0.0,18.87,47.28,0,1,mains_fail
238.92,220.86,12.12,6.34,0.07,27.51,43.76,1,0,charging_fault
234.34,204.75,12.27,10.97,0.87,43.75,66.87,1,0,overload
237.34,226.07,13.26,2.98,1.03,27.63,35.06,1,0,normal
226.61,225.98,12.18,4.07,1.62,29.27,44.58,1,0,normal
221.33,225.34,11.95,6.4,0.12,40.71,36.49,1,0,normal
220.89,183.95,12.26,11.76,0.32,47.44,74.37,1,0,overload
234.56,221.89,10.93,4.52,0.05,24.39,37.17,1,0,charging_fault
228.74,208.82,12.89,8.8,1.26,45.07,123.69,1,0,transformer_overheat
225.48,187.1,13.37,14.0,0.68,36.94,85.36,1,0,overload
229.63,207.06,12.96,9.34,1.52,51.01,117.89,1,0,transformer_overheat
234.37,221.18,13.79,3.22,0.08,32.01,48.59,1,0,normal
233.87,220.29,13.2,1.13,0.77,29.09,28.29,1,0,normal
229.08,225.72,12.03,5.34,1.64,24.79,33.24,1,0,normal
239.94,203.62,9.87,4.6,0.03,22.05,30.83,1,1,battery_low
228.71,223.08,13.56,6.29,1.66,26.88,55.39,1,0,normal
229.25,225.98,13.2,6.84,0.56,27.57,52.04,1,0,normal
233.62,224.93,12.22,3.87,0.59,29.11,25.05,1,0,normal
229.3,221.19,12.41,4.49,0.37,24.04,31.58,1,0,normal
238.42,220.55,13.82,0.93,1.12,34.22,30.48,1,0,normal
237.88,200.97,13.18,9.96,0.94,48.05,83.97,1,0,overload
229.65,212.07,9.92,3.79,0.01,39.95,37.03,1,1,battery_low
237.05,225.73,12.09,6.82,1.93,31.88,50.66,1,0,normal
230.94,222.16,12.67,3.81,1.2,19.49,30.49,1,0,normal
238.96,193.19,13.21,13.19,0.52,38.72,71.75,1,0,overload
234.16,226.62,13.33,6.23,1.11,35.94,48.62,1,0,normal
231.57,220.19,13.56,1.72,0.02,21.07,28.17,1,0,normal
226.29,226.23,13.66,2.32,1.16,19.45,45.82,1,0,normal
225.72,226.17,12.84,6.83,0.1,25.83,40.41,1,0,normal
231.63,220.83,11.11,1.76,0.09,37.14,27.55,1,0,charging_fault
232.49,214.74,12.41,6.56,0.72,60.18,130.86,1,0,transformer_overheat
228.29,227.86,12.97,4.23,1.74,24.86,41.95,1,0,normal
242.73,227.76,11.4,1.9,0.05,27.15,51.72,1,0,charging_fault
226.63,224.55,13.82,2.75,1.53,23.23,38.8,1,0,normal
227.49,224.98,13.63,3.2,1.25,28.23,25.42,1,0,normal
232.5,193.63,13.1,11.92,0.13,37.62,64.21,1,0,overload
229.11,223.6,12.19,0.8,0.49,35.82,50.75,1,0,normal
225.81,226.32,13.57,4.84,1.13,28.17,43.8,1,0,normal
234.14,217.22,9.69,3.22,0.05,21.93,35.18,1,1,battery_low
222.73,227.43,13.61,2.31,0.36,33.74,33.36,1,0,normal
228.0,222.63,13.08,0.71,1.77,21.91,30.38,1,0,normal
223.56,229.78,13.68,6.72,1.23,33.34,49.9,1,0,normal
234.94,228.91,12.49,4.62,0.64,26.01,47.27,1,0,normal
225.47,225.22,13.67,1.39,1.07,25.64,37.1,1,0,normal
236.93,224.46,12.9,5.8,1.07,19.91,25.99,1,0,normal
238.18,225.3,11.51,6.43,0.07,33.6,35.35,1,0,charging_fault
176.05,223.35,10.41,5.47,0.0,36.85,28.58,0,1,mains_fail
222.49,228.94,13.51,7.56,1.56,28.23,40.19,1,0,normal
66.59,214.19,9.94,4.48,0.0,36.69,35.52,0,1,mains_fail
230.92,204.93,9.39,3.78,0.2,39.35,41.85,1,1,battery_low
219.98,223.91,13.38,2.91,0.29,28.86,26.59,1,0,normal
229.22,191.88,12.85,11.31,0.3,37.04,62.85,1,0,overload
229.13,225.36,13.05,6.07,1.62,36.26,58.12,1,0,normal
227.21,222.48,12.42,4.09,1.42,28.11,42.88,1,0,normal
221.61,220.72,12.45,3.64,1.53,20.39,37.91,1,0,normal
222.92,204.8,10.1,5.34,0.13,36.83,33.7,1,1,battery_low
225.85,205.7,10.34,5.49,0.13,33.69,36.47,1,1,battery_low
227.64,222.5,12.36,6.87,1.75,31.75,41.96,1,0,normal
230.85,213.28,13.14,9.41,1.65,56.43,102.35,1,0,transformer_overheat
152.72,228.23,10.73,5.83,0.0,36.02,36.61,0,1,mains_fail
234.2,212.59,12.68,6.36,0.94,46.63,100.54,1,0,transformer_overheat
225.84,185.61,12.83,12.91,0.93,34.93,80.87,1,0,overload
227.29,227.0,12.19,4.9,1.16,27.56,31.92,1,0,normal
227.8,213.07,12.77,7.56,1.77,51.89,135.42,1,0,transformer_overheat
225.66,78.41,11.34,23.95,0.0,48.36,93.45,1,0,short_circuit
229.88,226.89,12.4,6.26,1.16,23.39,61.44,1,0,normal
234.21,192.61,12.86,9.26,0.96,49.48,75.17,1,0,overload
233.12,184.83,12.66,13.88,0.33,45.22,76.72,1,0,overload
222.28,225.91,12.86,1.22,0.59,32.27,31.4,1,0,normal
224.79,39.59,12.72,16.69,0.0,51.93,110.23,1,0,short_circuit
235.72,223.69,13.06,1.15,1.53,32.22,39.7,1,0,normal
229.02,226.59,13.54,3.33,1.02,23.67,43.48,1,0,normal
238.66,217.69,12.32,7.71,1.69,54.91,125.1,1,0,transformer_overheat
225.6,220.24,12.74,6.57,1.33,56.01,87.76,1,0,transformer_overheat
226.46,224.79,12.68,1.8,1.01,33.27,26.33,1,0,normal
233.78,226.63,13.15,5.31,1.54,30.17,32.18,1,0,normal
227.41,215.52,9.28,4.31,0.12,29.07,41.47,1,1,battery_low
236.15,226.35,13.42,1.01,1.86,21.52,48.11,1,0,normal
226.51,224.11,11.2,3.68,0.1,24.24,30.38,1,0,charging_fault
239.75,222.73,12.47,6.98,1.72,47.19,122.28,1,0,transformer_overheat
235.83,225.44,12.4,2.78,1.84,23.0,50.03,1,0,normal
231.34,216.65,13.1,8.15,1.47,41.84,108.54,1,0,transformer_overheat
171.3,212.84,11.18,2.5,0.0,30.43,52.07,0,1,mains_fail
236.04,226.55,11.92,0.27,0.27,34.27,43.52,1,0,normal
225.49,223.07,12.94,7.61,0.51,33.9,47.22,1,0,normal
228.11,200.57,12.85,8.76,0.8,54.5,65.55,1,0,overload
231.62,223.65,13.41,5.76,1.81,32.41,25.09,1,0,normal
222.75,224.71,13.14,4.17,1.87,34.81,23.24,1,0,normal
238.1,229.77,13.71,5.36,1.93,31.51,40.49,1,0,normal
219.7,227.4,12.48,4.62,0.86,29.22,28.73,1,0,normal
222.62,228.93,13.15,3.94,0.33,27.55,38.65,1,0,normal
223.68,216.89,12.25,7.02,1.33,41.83,93.84,1,0,transformer_overheat
238.12,214.11,10.59,2.09,0.04,37.88,52.94,1,1,battery_low
223.84,194.07,12.05,11.24,0.22,38.92,72.89,1,0,overload
220.1,202.05,9.04,3.64,0.22,32.82,31.43,1,1,battery_low
236.7,195.82,13.27,14.8,0.52,49.01,65.05,1,0,overload
231.36,224.77,13.91,3.11,0.83,24.71,47.79,1,0,normal
178.95,210.49,11.09,2.55,0.0,32.48,27.75,0,1,mains_fail
229.56,222.3,12.35,7.44,0.47,51.62,115.3,1,0,transformer_overheat
98.91,220.67,11.21,5.28,0.0,30.46,36.11,0,1,mains_fail
236.27,201.52,10.47,2.55,0.13,22.79,55.26,1,1,battery_low
160.81,218.57,11.2,6.94,0.0,48.23,41.28,0,1,mains_fail
223.17,228.15,12.56,4.33,0.28,25.6,47.21,1,0,normal
232.77,222.96,13.4,0.33,0.57,29.45,49.59,1,0,normal
224.43,225.9,13.36,3.4,1.0,30.5,49.11,1,0,normal
230.94,224.64,11.93,2.43,0.05,31.82,29.03,1,0,charging_fault
238.93,228.4,12.71,1.89,0.29,27.55,30.28,1,0,normal
229.48,226.41,13.26,7.15,0.19,38.68,53.29,1,0,normal
228.2,203.33,9.63,4.16,0.12,37.64,42.45,1,1,battery_low
225.66,223.43,12.92,6.26,0.7,38.32,44.31,1,0,normal
233.26,227.4,12.27,3.05,0.45,27.75,39.91,1,0,normal
226.85,217.15,13.4,8.03,1.5,37.37,54.46,1,0,normal
35.53,213.59,11.86,7.09,0.0,41.9,37.51,0,1,mains_fail
223.65,224.15,12.7,2.25,1.06,23.47,37.87,1,0,normal
240.84,198.59,9.82,2.17,0.09,32.93,51.73,1,1,battery_low
231.33,185.59,13.13,10.62,0.52,49.89,64.83,1,0,overload
235.2,229.44,12.21,2.31,1.61,27.99,38.55,1,0,normal
219.93,204.14,10.1,6.02,0.13,38.48,61.66,1,1,battery_low
102.54,223.4,10.46,7.05,0.0,34.06,41.17,0,1,mains_fail
229.37,222.28,12.27,5.41,1.65,21.59,49.03,1,0,normal
141.15,219.2,11.38,1.65,0.0,26.75,45.67,0,1,mains_fail
228.45,228.61,13.41,7.51,0.42,42.02,58.59,1,0,normal
222.62,209.21,13.72,8.56,0.77,32.67,32.97,1,0,normal
224.27,200.63,9.69,6.74,0.06,33.11,43.03,1,1,battery_low
226.22,224.36,13.54,6.82,0.76,28.01,35.56,1,0,normal
221.74,229.02,12.83,2.2,0.79,28.24,43.68,1,0,normal
235.4,227.23,12.82,6.4,1.53,24.38,41.24,1,0,normal
237.05,228.34,13.64,0.73,1.3,26.11,45.31,1,0,normal
229.15,207.79,12.27,9.85,1.11,43.78,108.84,1,0,transformer_overheat
227.93,199.17,12.67,8.69,1.06,53.63,109.4,1,0,transformer_overheat
220.81,224.09,12.59,4.15,0.76,33.15,42.69,1,0,normal
237.59,222.74,12.3,5.74,1.75,26.32,33.14,1,0,normal
224.09,226.16,11.27,7.15,0.03,26.96,41.01,1,0,charging_fault
222.28,222.63,13.23,5.0,1.5,25.48,34.73,1,0,normal
232.65,198.33,13.09,11.13,0.48,46.98,63.61,1,0,overload
224.56,196.29,13.54,9.37,1.65,58.35,101.87,1,0,transformer_overheat
229.53,223.46,12.48,6.19,1.7,37.46,48.23,1,0,normal
224.0,225.35,12.62,3.27,1.53,35.29,31.01,1,0,normal
118.6,210.33,10.25,6.25,0.0,30.31,43.83,0,1,mains_fail
224.52,228.21,13.64,2.23,1.53,30.73,30.04,1,0,normal
224.64,221.43,12.81,6.71,1.23,38.89,61.12,1,0,normal
227.1,221.91,12.02,0.99,0.97,24.9,28.13,1,0,normal
221.59,215.71,10.2,1.4,0.04,20.03,46.98,1,1,battery_low
239.43,227.93,13.09,3.26,0.75,30.95,46.57,1,0,normal
236.63,227.76,12.36,7.87,0.68,41.56,53.96,1,0,normal
109.58,213.61,11.16,7.09,0.0,32.33,58.37,0,1,mains_fail
235.82,227.54,13.46,0.92,0.06,22.38,48.61,1,0,normal
235.15,212.61,12.75,12.95,0.08,42.81,58.82,1,0,overload
236.34,221.59,12.56,6.11,0.86,28.14,45.03,1,0,normal
228.22,223.4,12.21,6.37,0.02,37.65,66.91,1,0,charging_fault
230.15,225.54,12.43,3.2,1.1,25.36,40.86,1,0,normal
225.25,68.81,10.97,15.24,0.0,52.19,97.43,1,0,short_circuit
76.4,219.23,10.66,3.64,0.0,30.96,31.98,0,1,mains_fail
219.28,214.97,9.3,5.91,0.11,32.26,31.8,1,1,battery_low
227.96,228.29,13.1,6.06,1.52,39.4,53.74,1,0,normal
233.63,203.9,12.49,11.46,0.66,37.04,81.45,1,0,overload
221.54,221.32,13.59,4.5,1.6,23.75,31.94,1,0,normal
231.05,224.71,13.43,7.44,0.62,26.4,56.09,1,0,normal
235.81,217.58,12.28,6.81,0.99,53.54,118.72,1,0,transformer_overheat
47.53,221.07,11.11,4.09,0.0,30.47,48.86,0,1,mains_fail
236.79,225.11,12.9,2.35,0.68,34.05,31.25,1,0,normal
229.7,221.66,13.45,4.84,1.23,31.94,46.67,1,0,normal
221.76,227.57,12.87,4.75,1.77,30.15,41.24,1,0,normal
223.76,220.47,13.7,3.09,0.4,27.59,39.41,1,0,normal
218.49,201.91,9.73,3.95,0.02,25.07,45.47,1,1,battery_low
229.36,228.69,12.33,6.48,0.38,35.83,41.86,1,0,normal
232.14,195.32,12.37,14.38,0.73,38.78,70.18,1,0,overload
229.08,216.32,10.24,6.81,0.17,43.85,64.01,1,1,battery_low
157.31,221.69,10.66,6.37,0.0,31.62,42.47,0,1,mains_fail
227.35,65.01,12.57,15.59,0.0,65.82,102.08,1,0,short_circuit
239.7,210.97,10.4,6.66,0.03,44.97,47.17,1,1,battery_low
220.62,223.06,12.12,3.58,0.69,31.66,34.91,1,0,normal
223.11,227.23,12.47,4.85,1.03,33.59,40.56,1,0,normal
221.96,220.8,13.81,1.07,0.48,27.05,30.4,1,0,normal
233.99,209.89,12.51,11.94,0.5,41.82,82.87,1,0,overload
228.85,228.87,13.31,4.99,1.2,29.99,37.24,1,0,normal
236.98,210.27,9.99,2.28,0.02,21.24,31.57,1,1,battery_low
14.1,207.75,10.46,3.66,0.0,27.3,27.76,0,1,mains_fail
234.02,229.86,13.59,6.17,1.11,26.51,47.7,1,0,normal
230.59,222.49,12.22,5.76,1.29,28.31,47.55,1,0,normal
229.27,194.28,13.1,9.58,0.13,49.68,89.34,1,0,overload
227.18,208.3,13.33,13.48,0.41,51.17,63.31,1,0,overload
223.8,226.17,12.53,3.74,0.25,23.47,29.93,1,0,normal
234.57,229.19,13.72,4.19,0.71,28.19,47.19,1,0,normal
234.16,226.76,13.92,4.53,0.0,28.43,42.54,1,0,normal
224.17,212.74,13.31,7.75,1.51,55.53,105.57,1,0,transformer_overheat
116.24,213.19,10.58,2.28,0.0,22.16,37.58,0,1,mains_fail
221.49,45.02,11.64,17.38,0.0,50.01,97.26,1,0,short_circuit
228.54,226.73,12.74,6.12,1.6,37.64,59.48,1,0,normal
221.27,200.69,13.39,11.23,0.93,52.86,77.42,1,0,overload
224.44,220.98,13.33,5.31,0.08,19.5,37.1,1,0,normal
225.43,228.02,12.83,4.8,1.61,33.11,37.38,1,0,normal
232.65,196.6,13.19,9.33,0.61,43.12,78.93,1,0,overload
233.44,221.79,13.2,5.24,0.84,24.28,46.05,1,0,normal
229.16,229.09,11.89,5.4,0.08,22.78,53.02,1,0,charging_fault
224.85,223.32,12.34,1.99,0.55,23.41,33.31,1,0,normal
225.07,229.32,13.56,1.73,0.53,23.04,46.6,1,0,normal
224.42,222.52,13.69,6.03,0.8,40.86,51.81,1,0,normal
226.91,222.92,11.99,4.75,0.4,21.0,43.18,1,0,normal
176.9,220.69,10.48,1.22,0.0,32.92,28.25,0,1,mains_fail
224.25,223.61,12.67,7.25,0.57,57.28,121.47,1,0,transformer_overheat
232.07,213.94,9.93,5.29,0.04,27.65,48.74,1,1,battery_low
232.39,226.49,13.83,1.48,0.91,22.38,44.43,1,0,normal
235.19,208.77,13.23,9.66,0.5,42.16,75.92,1,0,overload
228.41,220.62,13.02,4.99,0.62,30.33,31.46,1,0,normal
227.59,221.05,12.47,6.44,0.9,30.06,35.2,1,0,normal
223.76,191.57,13.12,11.79,0.45,53.68,91.1,1,0,overload
234.14,230.11,12.4,7.74,0.62,39.94,48.09,1,0,normal
227.82,221.62,12.2,5.94,1.99,29.13,44.84,1,0,normal
164.02,226.97,11.4,7.72,0.0,40.18,41.21,0,1,mains_fail
233.42,200.87,9.99,7.22,0.06,38.37,51.61,1,1,battery_low
219.75,224.3,13.36,3.54,1.29,21.89,34.62,1,0,normal
220.8,196.33,12.0,10.0,1.6,57.59,110.56,1,0,transformer_overheat
233.16,220.31,12.82,7.16,0.03,29.71,44.6,1,0,normal
237.73,207.92,10.52,2.08,0.2,41.28,53.81,1,1,battery_low
225.23,228.01,13.23,6.19,1.49,38.3,54.48,1,0,normal
232.36,223.63,13.44,6.71,1.16,34.04,56.62,1,0,normal
235.07,76.1,12.02,24.65,0.0,74.41,104.19,1,0,short_circuit
228.29,217.43,11.9,7.95,1.22,51.76,93.34,1,0,transformer_overheat
225.19,214.82,10.16,7.25,0.15,41.48,57.73,1,1,battery_low
223.33,72.61,10.79,18.93,0.0,59.22,83.58,1,0,short_circuit
224.15,222.46,12.15,6.54,0.46,27.47,51.6,1,0,normal
235.03,60.5,10.87,14.61,0.0,66.02,102.04,1,0,short_circuit
239.93,199.63,12.22,9.91,1.34,43.68,117.05,1,0,transformer_overheat
235.0,222.53,12.66,6.25,0.97,50.51,110.11,1,0,transformer_overheat
226.17,219.05,10.29,3.97,0.12,22.21,27.3,1,1,battery_low
236.8,220.95,13.43,7.26,0.68,29.44,37.98,1,0,normal
234.89,226.08,11.33,4.83,0.04,37.13,47.49,1,0,charging_fault
233.18,221.9,11.79,6.46,0.09,29.57,42.85,1,0,charging_fault
153.97,221.28,10.81,4.42,0.0,24.4,50.09,0,1,mains_fail
227.46,225.88,13.49,3.97,1.36,23.47,32.37,1,0,normal
224.21,189.4,12.89,12.87,0.07,48.9,70.57,1,0,overload
221.89,224.82,12.18,4.55,0.93,35.75,39.57,1,0,normal
226.35,229.3,11.07,3.47,0.06,23.87,40.32,1,0,charging_fault
24.02,220.61,10.6,7.39,0.0,43.49,64.33,0,1,mains_fail
240.37,229.7,12.34,7.59,0.49,29.43,62.78,1,0,normal
237.48,223.28,11.74,4.14,0.03,21.76,50.09,1,0,charging_fault
226.26,220.9,12.24,3.67,0.79,34.44,30.34,1,0,normal
229.27,227.13,13.51,4.8,0.77,31.37,37.0,1,0,normal
224.14,225.84,13.07,3.72,2.18,22.56,37.0,1,0,normal
223.77,224.19,12.54,4.4,0.31,25.86,32.94,1,0,normal
238.78,192.33,12.88,11.18,0.9,57.31,72.21,1,0,overload
226.95,222.26,13.09,4.02,1.7,21.81,34.17,1,0,normal
236.4,227.0,12.52,6.45,2.0,32.79,43.67,1,0,normal
230.91,225.86,12.07,5.74,0.32,30.99,28.92,1,0,normal
236.48,227.32,12.29,1.3,0.43,19.88,23.3,1,0,normal
238.06,221.39,12.31,0.93,0.98,27.39,30.05,1,0,normal
233.19,224.69,12.98,0.89,0.99,25.48,50.24,1,0,normal
221.74,205.28,12.52,8.34,1.07,45.27,91.48,1,0,transformer_overheat
229.89,212.83,10.11,2.25,0.04,24.23,31.91,1,1,battery_low
183.08,213.37,10.62,7.18,0.0,24.5,43.01,0,1,mains_fail
234.43,215.29,9.88,2.18,0.19,21.87,32.76,1,1,battery_low
220.59,228.03,12.49,7.21,1.54,29.24,55.45,1,0,normal
238.56,199.19,12.72,9.24,0.62,50.41,76.36,1,0,overload
240.55,225.51,12.06,6.7,1.39,28.21,54.84,1,0,normal
228.49,223.56,13.57,0.87,0.79,23.89,44.14,1,0,normal
226.57,216.58,12.84,6.63,1.95,51.89,124.92,1,0,transformer_overheat
231.76,221.04,11.86,6.66,0.07,46.85,59.22,1,0,charging_fault
239.58,224.65,12.58,6.7,2.04,30.4,44.8,1,0,normal
238.95,224.1,12.39,5.98,1.17,26.65,43.59,1,0,normal
221.31,229.87,11.29,6.45,0.03,21.81,52.92,1,0,charging_fault
235.48,224.39,13.02,5.08,0.89,26.49,37.72,1,0,normal
226.47,223.2,13.65,1.88,1.6,24.11,27.8,1,0,normal
220.13,224.99,12.58,2.1,0.95,31.05,40.48,1,0,normal
227.21,203.39,9.9,1.52,0.14,26.87,44.46,1,1,battery_low
230.52,225.17,13.49,4.18,1.1,24.26,27.94,1,0,normal
232.18,214.63,9.72,2.4,0.03,34.69,31.33,1,1,battery_low
233.49,204.44,10.38,4.32,0.17,27.74,46.68,1,1,battery_low
235.24,207.53,10.44,1.87,0.0,29.2,52.88,1,1,battery_low
234.57,230.08,13.16,0.65,1.18,28.0,37.98,1,0,normal
134.58,217.34,11.61,2.44,0.0,23.78,26.21,0,1,mains_fail
230.72,222.45,12.51,3.78,0.33,32.09,50.86,1,0,normal
235.28,22.52,11.75,20.29,0.0,54.53,83.87,1,0,short_circuit
238.51,226.2,12.7,5.87,1.08,27.09,47.41,1,0,normal
239.69,228.6,12.34,4.23,0.5,26.64,38.88,1,0,normal
233.47,221.21,13.65,3.5,0.31,26.37,33.14,1,0,normal
237.17,228.36,12.21,7.34,0.04,45.09,41.08,1,0,charging_fault
235.68,221.14,12.31,7.95,0.99,28.99,38.82,1,0,normal
237.34,221.13,12.4,3.91,1.3,36.07,40.47,1,0,normal
231.76,222.86,12.74,4.61,0.42,22.66,27.78,1,0,normal
228.0,206.17,9.46,4.25,0.08,38.72,44.18,1,1,battery_low
229.56,220.07,13.67,2.37,0.01,25.11,50.04,1,0,normal
238.42,227.8,12.68,3.63,0.35,21.48,42.23,1,0,normal
222.58,222.63,12.85,4.66,2.09,26.54,42.85,1,0,normal
235.38,212.16,13.25,6.52,0.53,50.63,105.62,1,0,transformer_overheat
229.63,189.84,13.29,12.27,0.71,50.47,67.94,1,0,overload
222.07,230.5,12.71,2.92,1.81,23.5,41.42,1,0,normal
221.49,228.09,13.45,7.43,1.75,27.81,38.04,1,0,normal
227.2,213.75,12.63,14.8,0.74,36.37,57.89,1,0,overload
222.69,225.82,12.99,5.6,1.08,32.97,31.26,1,0,normal
225.49,223.06,13.67,3.85,1.15,27.09,33.82,1,0,normal
224.27,228.16,13.1,2.26,0.8,27.32,42.04,1,0,normal
234.89,222.44,13.56,5.23,0.26,26.37,26.73,1,0,normal
240.22,221.48,12.34,5.47,0.29,31.31,52.17,1,0,normal
230.43,206.54,12.53,11.89,0.67,43.29,76.74,1,0,overload
234.26,226.07,13.28,1.78,1.8,28.93,30.93,1,0,normal
228.02,195.85,13.61,9.46,1.96,40.21,127.33,1,0,transformer_overheat
231.26,201.79,13.2,8.33,1.44,54.32,129.29,1,0,transformer_overheat
221.91,222.01,13.01,6.85,1.03,32.39,63.11,1,0,normal
234.05,225.18,13.31,6.83,1.1,30.45,42.84,1,0,normal
223.44,223.41,12.64,3.86,0.99,20.62,41.95,1,0,normal
230.16,220.98,13.28,0.6,0.01,32.12,36.32,1,0,normal
226.08,226.12,13.53,4.98,1.63,30.17,45.22,1,0,normal
236.73,223.84,12.85,5.8,0.97,29.46,36.62,1,0,normal
222.42,203.16,10.28,4.13,0.04,19.92,33.89,1,1,battery_low
220.99,230.02,11.91,5.37,0.8,21.46,28.19,1,0,normal
224.59,225.25,13.13,7.28,0.96,34.27,39.68,1,0,normal
233.08,224.15,12.36,3.12,0.07,22.5,51.93,1,0,charging_fault
61.46,230.62,11.8,6.71,0.0,44.84,46.49,0,1,mains_fail
238.6,209.78,10.58,2.67,0.05,35.71,28.28,1,1,battery_low
221.1,224.56,12.37,3.37,1.6,29.68,36.75,1,0,normal
18.27,223.03,10.78,3.44,0.0,30.29,36.15,0,1,mains_fail
225.19,221.87,12.27,6.25,1.32,39.24,43.41,1,0,normal
232.47,204.31,9.59,2.92,0.04,31.72,44.3,1,1,battery_low
234.36,207.51,9.73,6.38,0.14,35.44,53.19,1,1,battery_low
236.27,224.59,13.06,7.14,0.56,46.09,113.29,1,0,transformer_overheat
225.4,223.13,13.07,6.32,0.62,38.73,53.1,1,0,normal
102.8,222.63,11.17,6.22,0.0,34.31,45.73,0,1,mains_fail
69.2,224.02,11.38,6.52,0.0,33.09,37.26,0,1,mains_fail
235.83,198.04,13.49,13.52,0.34,39.97,66.5,1,0,overload
238.65,221.32,12.15,2.49,1.15,32.12,39.75,1,0,normal
232.19,227.54,12.35,6.73,0.3,34.74,60.23,1,0,normal
228.48,208.28,9.76,3.26,0.11,28.28,27.28,1,1,battery_low
224.3,224.98,12.31,3.65,0.51,23.19,48.38,1,0,normal
232.94,227.16,12.7,7.49,0.82,30.53,47.7,1,0,normal
237.18,228.94,12.85,7.16,0.96,32.03,32.04,1,0,normal
222.82,223.19,12.08,5.34,0.19,21.61,38.47,1,0,normal
228.41,227.86,12.67,6.46,1.68,25.63,49.1,1,0,normal
239.01,205.57,9.83,7.8,0.01,47.5,28.97,1,1,battery_low
229.33,220.8,13.33,5.31,1.5,23.87,43.41,1,0,normal
234.49,229.53,12.47,3.1,0.59,32.11,41.36,1,0,normal
222.52,227.05,12.1,2.05,0.17,34.51,45.39,1,0,normal
221.62,203.41,9.43,3.43,0.16,39.77,46.46,1,1,battery_low
224.5,213.61,12.75,9.24,0.61,45.1,93.16,1,0,transformer_overheat
239.35,225.73,13.07,2.96,1.11,31.51,43.14,1,0,normal
219.11,201.0,10.09,2.34,0.17,34.19,34.34,1,1,battery_low
231.98,200.68,12.48,8.18,0.92,53.57,131.63,1,0,transformer_overheat
229.71,204.19,12.99,8.93,1.88,50.11,113.16,1,0,transformer_overheat
83.37,212.03,11.56,4.46,0.0,38.16,41.9,0,1,mains_fail
230.8,229.42,13.31,4.01,2.04,24.86,25.99,1,0,normal
222.39,227.99,13.32,3.02,1.2,31.85,29.71,1,0,normal
236.94,225.04,12.78,1.33,1.22,26.7,39.7,1,0,normal
222.03,220.69,12.55,5.09,1.11,20.91,30.62,1,0,normal
239.29,220.38,12.13,2.53,1.9,30.27,25.58,1,0,normal
